Tool;Model;RunIndex;PhaseName;MetricName;MetricValue
NMF;GeneratedI8O2Seed68.ttmodel;2;Load;Time;106774100
NMF;GeneratedI8O2Seed68.ttmodel;2;Load;Memory;86900736
NMF;GeneratedI8O2Seed68.ttmodel;2;Initial;Time;1395066200
NMF;GeneratedI8O2Seed68.ttmodel;2;Initial;Memory;170655744
NMF;GeneratedI8O4Seed68.ttmodel;2;Initialization;Time;450594100
NMF;GeneratedI8O4Seed68.ttmodel;2;Initialization;Memory;75497472
NMF;GeneratedI8O4Seed68.ttmodel;2;Load;Time;122492900
NMF;GeneratedI8O4Seed68.ttmodel;2;Load;Memory;89522176
NMF;GeneratedI8O4Seed68.ttmodel;2;Initial;Time;1522284100
NMF;GeneratedI8O4Seed68.ttmodel;2;Initial;Memory;171180032
NMF;GeneratedI10O2Seed68.ttmodel;2;Initialization;Time;453805500
NMF;GeneratedI10O2Seed68.ttmodel;2;Initialization;Memory;75366400
NMF;GeneratedI10O2Seed68.ttmodel;2;Load;Time;472397300
NMF;GeneratedI10O2Seed68.ttmodel;2;Load;Memory;144310272
NMF;GeneratedI10O2Seed68.ttmodel;2;Initial;Time;5695310400
NMF;GeneratedI10O2Seed68.ttmodel;2;Initial;Memory;308948992
NMF;GeneratedI12O2Seed7634.ttmodel;2;Initialization;Time;446010200
NMF;GeneratedI12O2Seed7634.ttmodel;2;Initialization;Memory;75628544
NMF;GeneratedI12O2Seed7634.ttmodel;2;Load;Time;1885291200
NMF;GeneratedI12O2Seed7634.ttmodel;2;Load;Memory;201388032
NMF;GeneratedI12O2Seed7634.ttmodel;2;Initial;Time;39055056600
NMF;GeneratedI12O2Seed7634.ttmodel;2;Initial;Memory;859537408
NMF;GeneratedI14O4Seed7634.ttmodel;2;Initialization;Time;463890600
NMF;GeneratedI14O4Seed7634.ttmodel;2;Initialization;Memory;75366400
NMF;GeneratedI14O4Seed7634.ttmodel;2;Load;Time;6966663600
NMF;GeneratedI14O4Seed7634.ttmodel;2;Load;Memory;383733760
NMF;GeneratedI14O4Seed7634.ttmodel;2;Initial;Time;1563238005500
NMF;GeneratedI14O4Seed7634.ttmodel;2;Initial;Memory;2043731968
NMF_DisabledTieredPGO;GeneratedI4O2Seed42.ttmodel;2;Initialization;Time;677241500
NMF_DisabledTieredPGO;GeneratedI4O2Seed42.ttmodel;2;Initialization;Memory;74842112
NMF_DisabledTieredPGO;GeneratedI4O2Seed42.ttmodel;2;Load;Time;29046700
NMF_DisabledTieredPGO;GeneratedI4O2Seed42.ttmodel;2;Load;Memory;76808192
NMF_DisabledTieredPGO;GeneratedI4O2Seed42.ttmodel;2;Initial;Time;222351300
NMF_DisabledTieredPGO;GeneratedI4O2Seed42.ttmodel;2;Initial;Memory;81002496
NMF_DisabledTieredPGO;GeneratedI8O2Seed68.ttmodel;2;Initialization;Time;438363500
NMF_DisabledTieredPGO;GeneratedI8O2Seed68.ttmodel;2;Initialization;Memory;75104256
NMF_DisabledTieredPGO;GeneratedI8O2Seed68.ttmodel;2;Load;Time;115329800
NMF_DisabledTieredPGO;GeneratedI8O2Seed68.ttmodel;2;Load;Memory;86900736
NMF_DisabledTieredPGO;GeneratedI8O2Seed68.ttmodel;2;Initial;Time;1260261400
NMF_DisabledTieredPGO;GeneratedI8O2Seed68.ttmodel;2;Initial;Memory;170655744
NMF_DisabledTieredPGO;GeneratedI8O4Seed68.ttmodel;2;Initialization;Time;453660000
NMF_DisabledTieredPGO;GeneratedI8O4Seed68.ttmodel;2;Initialization;Memory;74973184
NMF_DisabledTieredPGO;GeneratedI8O4Seed68.ttmodel;2;Load;Time;130300200
NMF_DisabledTieredPGO;GeneratedI8O4Seed68.ttmodel;2;Load;Memory;89391104
NMF_DisabledTieredPGO;GeneratedI8O4Seed68.ttmodel;2;Initial;Time;1281185700
NMF_DisabledTieredPGO;GeneratedI8O4Seed68.ttmodel;2;Initial;Memory;170655744
NMF_DisabledTieredPGO;GeneratedI10O2Seed68.ttmodel;2;Initialization;Time;462661800
NMF_DisabledTieredPGO;GeneratedI10O2Seed68.ttmodel;2;Initialization;Memory;74842112
NMF_DisabledTieredPGO;GeneratedI10O2Seed68.ttmodel;2;Load;Time;454201600
NMF_DisabledTieredPGO;GeneratedI10O2Seed68.ttmodel;2;Load;Memory;142475264
NMF_DisabledTieredPGO;GeneratedI10O2Seed68.ttmodel;2;Initial;Time;5323371900
NMF_DisabledTieredPGO;GeneratedI10O2Seed68.ttmodel;2;Initial;Memory;306749440
NMF_DisabledTieredPGO;GeneratedI12O2Seed7634.ttmodel;2;Initialization;Time;432257100
NMF_DisabledTieredPGO;GeneratedI12O2Seed7634.ttmodel;2;Initialization;Memory;74842112
NMF_DisabledTieredPGO;GeneratedI12O2Seed7634.ttmodel;2;Load;Time;1597526600
NMF_DisabledTieredPGO;GeneratedI12O2Seed7634.ttmodel;2;Load;Memory;198574080
NMF_DisabledTieredPGO;GeneratedI12O2Seed7634.ttmodel;2;Initial;Time;39822295800
NMF_DisabledTieredPGO;GeneratedI12O2Seed7634.ttmodel;2;Initial;Memory;858066944
NMF_DisabledTieredPGO;GeneratedI14O4Seed7634.ttmodel;2;Initialization;Time;443321800
NMF_DisabledTieredPGO;GeneratedI14O4Seed7634.ttmodel;2;Initialization;Memory;74842112
NMF_DisabledTieredPGO;GeneratedI14O4Seed7634.ttmodel;2;Load;Time;7019060900
NMF_DisabledTieredPGO;GeneratedI14O4Seed7634.ttmodel;2;Load;Memory;379793408
NMF_DisabledTieredPGO;GeneratedI14O4Seed7634.ttmodel;2;Initial;Time;1365579793500
NMF_DisabledTieredPGO;GeneratedI14O4Seed7634.ttmodel;2;Initial;Memory;2009059328
NMF_MaxTypeChecks0;GeneratedI4O2Seed42.ttmodel;2;Initialization;Time;677140300
NMF_MaxTypeChecks0;GeneratedI4O2Seed42.ttmodel;2;Initialization;Memory;75104256
NMF_MaxTypeChecks0;GeneratedI4O2Seed42.ttmodel;2;Load;Time;28258000
NMF_MaxTypeChecks0;GeneratedI4O2Seed42.ttmodel;2;Load;Memory;76808192
NMF_MaxTypeChecks0;GeneratedI4O2Seed42.ttmodel;2;Initial;Time;233457600
NMF_MaxTypeChecks0;GeneratedI4O2Seed42.ttmodel;2;Initial;Memory;80740352
NMF_MaxTypeChecks0;GeneratedI8O2Seed68.ttmodel;2;Initialization;Time;452831200
NMF_MaxTypeChecks0;GeneratedI8O2Seed68.ttmodel;2;Initialization;Memory;75628544
NMF_MaxTypeChecks0;GeneratedI8O2Seed68.ttmodel;2;Load;Time;112535200
NMF_MaxTypeChecks0;GeneratedI8O2Seed68.ttmodel;2;Load;Memory;86900736
NMF_MaxTypeChecks0;GeneratedI8O2Seed68.ttmodel;2;Initial;Time;1469069200
NMF_MaxTypeChecks0;GeneratedI8O2Seed68.ttmodel;2;Initial;Memory;170786816
NMF_MaxTypeChecks0;GeneratedI8O4Seed68.ttmodel;2;Initialization;Time;444628300
NMF_MaxTypeChecks0;GeneratedI8O4Seed68.ttmodel;2;Initialization;Memory;75497472
NMF_MaxTypeChecks0;GeneratedI8O4Seed68.ttmodel;2;Load;Time;139266000
NMF_MaxTypeChecks0;GeneratedI8O4Seed68.ttmodel;2;Load;Memory;89522176
NMF_MaxTypeChecks0;GeneratedI8O4Seed68.ttmodel;2;Initial;Time;1552313600
NMF_MaxTypeChecks0;GeneratedI8O4Seed68.ttmodel;2;Initial;Memory;171048960
NMF_MaxTypeChecks0;GeneratedI10O2Seed68.ttmodel;2;Initialization;Time;460888900
NMF_MaxTypeChecks0;GeneratedI10O2Seed68.ttmodel;2;Initialization;Memory;75497472
NMF_MaxTypeChecks0;GeneratedI10O2Seed68.ttmodel;2;Load;Time;498361900
NMF_MaxTypeChecks0;GeneratedI10O2Seed68.ttmodel;2;Load;Memory;143392768
NMF_MaxTypeChecks0;GeneratedI10O2Seed68.ttmodel;2;Initial;Time;5969742000
NMF_MaxTypeChecks0;GeneratedI10O2Seed68.ttmodel;2;Initial;Memory;307884032
NMF_MaxTypeChecks0;GeneratedI12O2Seed7634.ttmodel;2;Initialization;Time;471559500
NMF_MaxTypeChecks0;GeneratedI12O2Seed7634.ttmodel;2;Initialization;Memory;75497472
NMF_MaxTypeChecks0;GeneratedI12O2Seed7634.ttmodel;2;Load;Time;1884574700
NMF_MaxTypeChecks0;GeneratedI12O2Seed7634.ttmodel;2;Load;Memory;195452928
NMF_MaxTypeChecks0;GeneratedI12O2Seed7634.ttmodel;2;Initial;Time;39973176600
NMF_MaxTypeChecks0;GeneratedI12O2Seed7634.ttmodel;2;Initial;Memory;859488256
NMF_MaxTypeChecks0;GeneratedI14O4Seed7634.ttmodel;2;Initialization;Time;447320500
NMF_MaxTypeChecks0;GeneratedI14O4Seed7634.ttmodel;2;Initialization;Memory;75628544
NMF_MaxTypeChecks0;GeneratedI14O4Seed7634.ttmodel;2;Load;Time;7189715700
NMF_MaxTypeChecks0;GeneratedI14O4Seed7634.ttmodel;2;Load;Memory;381018112
NMF_MaxTypeChecks0;GeneratedI14O4Seed7634.ttmodel;2;Initial;Time;1552666324200
NMF_MaxTypeChecks0;GeneratedI14O4Seed7634.ttmodel;2;Initial;Memory;2017681408
NMF_MaxTypeChecks1;GeneratedI4O2Seed42.ttmodel;2;Initialization;Time;715305700
NMF_MaxTypeChecks1;GeneratedI4O2Seed42.ttmodel;2;Initialization;Memory;75628544
NMF_MaxTypeChecks1;GeneratedI4O2Seed42.ttmodel;2;Load;Time;28933700
NMF_MaxTypeChecks1;GeneratedI4O2Seed42.ttmodel;2;Load;Memory;77332480
NMF_MaxTypeChecks1;GeneratedI4O2Seed42.ttmodel;2;Initial;Time;234101600
NMF_MaxTypeChecks1;GeneratedI4O2Seed42.ttmodel;2;Initial;Memory;81395712
NMF_MaxTypeChecks1;GeneratedI8O2Seed68.ttmodel;2;Initialization;Time;444771900
NMF_MaxTypeChecks1;GeneratedI8O2Seed68.ttmodel;2;Initialization;Memory;75366400
NMF_MaxTypeChecks1;GeneratedI8O2Seed68.ttmodel;2;Load;Time;112619900
NMF_MaxTypeChecks1;GeneratedI8O2Seed68.ttmodel;2;Load;Memory;87031808
NMF_MaxTypeChecks1;GeneratedI8O2Seed68.ttmodel;2;Initial;Time;1480254800
NMF_MaxTypeChecks1;GeneratedI8O2Seed68.ttmodel;2;Initial;Memory;170917888
NMF_MaxTypeChecks1;GeneratedI8O4Seed68.ttmodel;2;Initialization;Time;467036900
NMF_MaxTypeChecks1;GeneratedI8O4Seed68.ttmodel;2;Initialization;Memory;75497472
NMF_MaxTypeChecks1;GeneratedI8O4Seed68.ttmodel;2;Load;Time;125711400
NMF_MaxTypeChecks1;GeneratedI8O4Seed68.ttmodel;2;Load;Memory;89522176
NMF_MaxTypeChecks1;GeneratedI8O4Seed68.ttmodel;2;Initial;Time;1489600100
NMF_MaxTypeChecks1;GeneratedI8O4Seed68.ttmodel;2;Initial;Memory;170917888
NMF_MaxTypeChecks1;GeneratedI10O2Seed68.ttmodel;2;Initialization;Time;457553600
NMF_MaxTypeChecks1;GeneratedI10O2Seed68.ttmodel;2;Initialization;Memory;75366400
NMF_MaxTypeChecks1;GeneratedI10O2Seed68.ttmodel;2;Load;Time;483631100
NMF_MaxTypeChecks1;GeneratedI10O2Seed68.ttmodel;2;Load;Memory;144572416
NMF_MaxTypeChecks1;GeneratedI10O2Seed68.ttmodel;2;Initial;Time;5617283200
NMF_MaxTypeChecks1;GeneratedI10O2Seed68.ttmodel;2;Initial;Memory;309080064
NMF_MaxTypeChecks1;GeneratedI12O2Seed7634.ttmodel;2;Initialization;Time;453919900
NMF_MaxTypeChecks1;GeneratedI12O2Seed7634.ttmodel;2;Initialization;Memory;75497472
NMF_MaxTypeChecks1;GeneratedI12O2Seed7634.ttmodel;2;Load;Time;1899924400
NMF_MaxTypeChecks1;GeneratedI12O2Seed7634.ttmodel;2;Load;Memory;201363456
NMF_MaxTypeChecks1;GeneratedI12O2Seed7634.ttmodel;2;Initial;Time;39930380000
NMF_MaxTypeChecks1;GeneratedI12O2Seed7634.ttmodel;2;Initial;Memory;859340800
NMF_MaxTypeChecks1;GeneratedI14O4Seed7634.ttmodel;2;Initialization;Time;434997600
NMF_MaxTypeChecks1;GeneratedI14O4Seed7634.ttmodel;2;Initialization;Memory;75366400
NMF_MaxTypeChecks1;GeneratedI14O4Seed7634.ttmodel;2;Load;Time;6916213300
NMF_MaxTypeChecks1;GeneratedI14O4Seed7634.ttmodel;2;Load;Memory;383467520
NMF_MaxTypeChecks1;GeneratedI14O4Seed7634.ttmodel;2;Initial;Time;1571648034900
NMF_MaxTypeChecks1;GeneratedI14O4Seed7634.ttmodel;2;Initial;Memory;2025279488
NMF_MaxTypeChecks2;GeneratedI4O2Seed42.ttmodel;2;Initialization;Time;656498600
NMF_MaxTypeChecks2;GeneratedI4O2Seed42.ttmodel;2;Initialization;Memory;74973184
NMF_MaxTypeChecks2;GeneratedI4O2Seed42.ttmodel;2;Load;Time;27884400
NMF_MaxTypeChecks2;GeneratedI4O2Seed42.ttmodel;2;Load;Memory;76677120
NMF_MaxTypeChecks2;GeneratedI4O2Seed42.ttmodel;2;Initial;Time;238883200
NMF_MaxTypeChecks2;GeneratedI4O2Seed42.ttmodel;2;Initial;Memory;80478208
NMF_MaxTypeChecks2;GeneratedI8O2Seed68.ttmodel;2;Initialization;Time;444324100
NMF_MaxTypeChecks2;GeneratedI8O2Seed68.ttmodel;2;Initialization;Memory;75235328
NMF_MaxTypeChecks2;GeneratedI8O2Seed68.ttmodel;2;Load;Time;111785600
NMF_MaxTypeChecks2;GeneratedI8O2Seed68.ttmodel;2;Load;Memory;86638592
NMF_MaxTypeChecks2;GeneratedI8O2Seed68.ttmodel;2;Initial;Time;1456599200
NMF_MaxTypeChecks2;GeneratedI8O2Seed68.ttmodel;2;Initial;Memory;170786816
NMF_MaxTypeChecks2;GeneratedI8O4Seed68.ttmodel;2;Initialization;Time;418071700
NMF_MaxTypeChecks2;GeneratedI8O4Seed68.ttmodel;2;Initialization;Memory;75366400
NMF_MaxTypeChecks2;GeneratedI8O4Seed68.ttmodel;2;Load;Time;132203100
NMF_MaxTypeChecks2;GeneratedI8O4Seed68.ttmodel;2;Load;Memory;89391104
NMF_MaxTypeChecks2;GeneratedI8O4Seed68.ttmodel;2;Initial;Time;1505505900
NMF_MaxTypeChecks2;GeneratedI8O4Seed68.ttmodel;2;Initial;Memory;170917888
NMF_MaxTypeChecks2;GeneratedI10O2Seed68.ttmodel;2;Initialization;Time;445564000
NMF_MaxTypeChecks2;GeneratedI10O2Seed68.ttmodel;2;Initialization;Memory;75366400
NMF_MaxTypeChecks2;GeneratedI10O2Seed68.ttmodel;2;Load;Time;508868600
NMF_MaxTypeChecks2;GeneratedI10O2Seed68.ttmodel;2;Load;Memory;144048128
NMF_MaxTypeChecks2;GeneratedI10O2Seed68.ttmodel;2;Initial;Time;5596731700
NMF_MaxTypeChecks2;GeneratedI10O2Seed68.ttmodel;2;Initial;Memory;308846592
NMF_MaxTypeChecks2;GeneratedI12O2Seed7634.ttmodel;2;Initialization;Time;412618000
NMF_MaxTypeChecks2;GeneratedI12O2Seed7634.ttmodel;2;Initialization;Memory;75497472
NMF_MaxTypeChecks2;GeneratedI12O2Seed7634.ttmodel;2;Load;Time;1899310300
NMF_MaxTypeChecks2;GeneratedI12O2Seed7634.ttmodel;2;Load;Memory;201261056
NMF_MaxTypeChecks2;GeneratedI12O2Seed7634.ttmodel;2;Initial;Time;38122652300
NMF_MaxTypeChecks2;GeneratedI12O2Seed7634.ttmodel;2;Initial;Memory;859398144
NMF_MaxTypeChecks2;GeneratedI14O4Seed7634.ttmodel;2;Initialization;Time;460708000
NMF_MaxTypeChecks2;GeneratedI14O4Seed7634.ttmodel;2;Initialization;Memory;75497472
NMF_MaxTypeChecks2;GeneratedI14O4Seed7634.ttmodel;2;Load;Time;6859162600
NMF_MaxTypeChecks2;GeneratedI14O4Seed7634.ttmodel;2;Load;Memory;375394304
NMF_MaxTypeChecks2;GeneratedI14O4Seed7634.ttmodel;2;Initial;Time;1594543294100
NMF_MaxTypeChecks2;GeneratedI14O4Seed7634.ttmodel;2;Initial;Memory;2029563904
NMF_MaxTypeChecks3;GeneratedI4O2Seed42.ttmodel;2;Initialization;Time;703352900
NMF_MaxTypeChecks3;GeneratedI4O2Seed42.ttmodel;2;Initialization;Memory;75759616
NMF_MaxTypeChecks3;GeneratedI4O2Seed42.ttmodel;2;Load;Time;30849300
NMF_MaxTypeChecks3;GeneratedI4O2Seed42.ttmodel;2;Load;Memory;77332480
NMF_MaxTypeChecks3;GeneratedI4O2Seed42.ttmodel;2;Initial;Time;222532900
NMF_MaxTypeChecks3;GeneratedI4O2Seed42.ttmodel;2;Initial;Memory;81264640
NMF_MaxTypeChecks3;GeneratedI8O2Seed68.ttmodel;2;Initialization;Time;453767700
NMF_MaxTypeChecks3;GeneratedI8O2Seed68.ttmodel;2;Initialization;Memory;75235328
NMF_MaxTypeChecks3;GeneratedI8O2Seed68.ttmodel;2;Load;Time;106484600
NMF_MaxTypeChecks3;GeneratedI8O2Seed68.ttmodel;2;Load;Memory;86507520
NMF_MaxTypeChecks3;GeneratedI8O2Seed68.ttmodel;2;Initial;Time;1446625500
NMF_MaxTypeChecks3;GeneratedI8O2Seed68.ttmodel;2;Initial;Memory;170655744
NMF_MaxTypeChecks3;GeneratedI8O4Seed68.ttmodel;2;Initialization;Time;462513300
NMF_MaxTypeChecks3;GeneratedI8O4Seed68.ttmodel;2;Initialization;Memory;75366400
NMF_MaxTypeChecks3;GeneratedI8O4Seed68.ttmodel;2;Load;Time;120045800
NMF_MaxTypeChecks3;GeneratedI8O4Seed68.ttmodel;2;Load;Memory;89522176
NMF_MaxTypeChecks3;GeneratedI8O4Seed68.ttmodel;2;Initial;Time;1486935100
NMF_MaxTypeChecks3;GeneratedI8O4Seed68.ttmodel;2;Initial;Memory;170917888
NMF_MaxTypeChecks3;GeneratedI10O2Seed68.ttmodel;2;Initialization;Time;462761100
NMF_MaxTypeChecks3;GeneratedI10O2Seed68.ttmodel;2;Initialization;Memory;75235328
NMF_MaxTypeChecks3;GeneratedI10O2Seed68.ttmodel;2;Load;Time;485693500
NMF_MaxTypeChecks3;GeneratedI10O2Seed68.ttmodel;2;Load;Memory;144310272
NMF_MaxTypeChecks3;GeneratedI10O2Seed68.ttmodel;2;Initial;Time;5585895400
NMF_MaxTypeChecks3;GeneratedI10O2Seed68.ttmodel;2;Initial;Memory;309059584
NMF_MaxTypeChecks3;GeneratedI12O2Seed7634.ttmodel;2;Initialization;Time;454237800
NMF_MaxTypeChecks3;GeneratedI12O2Seed7634.ttmodel;2;Initialization;Memory;75497472
NMF_MaxTypeChecks3;GeneratedI12O2Seed7634.ttmodel;2;Load;Time;1952027300
NMF_MaxTypeChecks3;GeneratedI12O2Seed7634.ttmodel;2;Load;Memory;201342976
NMF_MaxTypeChecks3;GeneratedI12O2Seed7634.ttmodel;2;Initial;Time;39273354000
NMF_MaxTypeChecks3;GeneratedI12O2Seed7634.ttmodel;2;Initial;Memory;859516928
NMF_MaxTypeChecks3;GeneratedI14O4Seed7634.ttmodel;2;Initialization;Time;446436600
NMF_MaxTypeChecks3;GeneratedI14O4Seed7634.ttmodel;2;Initialization;Memory;75366400
NMF_MaxTypeChecks3;GeneratedI14O4Seed7634.ttmodel;2;Load;Time;6978634900
NMF_MaxTypeChecks3;GeneratedI14O4Seed7634.ttmodel;2;Load;Memory;382742528
NMF_MaxTypeChecks3;GeneratedI14O4Seed7634.ttmodel;2;Initial;Time;1377864916100
NMF_MaxTypeChecks3;GeneratedI14O4Seed7634.ttmodel;2;Initial;Memory;1945464832
NMF_MaxTypeChecks4;GeneratedI4O2Seed42.ttmodel;2;Initialization;Time;676569400
NMF_MaxTypeChecks4;GeneratedI4O2Seed42.ttmodel;2;Initialization;Memory;75366400
NMF_MaxTypeChecks4;GeneratedI4O2Seed42.ttmodel;2;Load;Time;29105700
NMF_MaxTypeChecks4;GeneratedI4O2Seed42.ttmodel;2;Load;Memory;77070336
NMF_MaxTypeChecks4;GeneratedI4O2Seed42.ttmodel;2;Initial;Time;224130000
NMF_MaxTypeChecks4;GeneratedI4O2Seed42.ttmodel;2;Initial;Memory;81133568
NMF_MaxTypeChecks4;GeneratedI8O2Seed68.ttmodel;2;Initialization;Time;444414600
NMF_MaxTypeChecks4;GeneratedI8O2Seed68.ttmodel;2;Initialization;Memory;75366400
NMF_MaxTypeChecks4;GeneratedI8O2Seed68.ttmodel;2;Load;Time;123526400
NMF_MaxTypeChecks4;GeneratedI8O2Seed68.ttmodel;2;Load;Memory;86769664
NMF_MaxTypeChecks4;GeneratedI8O2Seed68.ttmodel;2;Initial;Time;1455554400
NMF_MaxTypeChecks4;GeneratedI8O2Seed68.ttmodel;2;Initial;Memory;171048960
NMF_MaxTypeChecks4;GeneratedI8O4Seed68.ttmodel;2;Initialization;Time;464068500
NMF_MaxTypeChecks4;GeneratedI8O4Seed68.ttmodel;2;Initialization;Memory;75497472
NMF_MaxTypeChecks4;GeneratedI8O4Seed68.ttmodel;2;Load;Time;126483200
NMF_MaxTypeChecks4;GeneratedI8O4Seed68.ttmodel;2;Load;Memory;89522176
NMF_MaxTypeChecks4;GeneratedI8O4Seed68.ttmodel;2;Initial;Time;1409865800
NMF_MaxTypeChecks4;GeneratedI8O4Seed68.ttmodel;2;Initial;Memory;170524672
NMF_MaxTypeChecks4;GeneratedI10O2Seed68.ttmodel;2;Initialization;Time;453091500
NMF_MaxTypeChecks4;GeneratedI10O2Seed68.ttmodel;2;Initialization;Memory;75628544
NMF_MaxTypeChecks4;GeneratedI10O2Seed68.ttmodel;2;Load;Time;461073400
NMF_MaxTypeChecks4;GeneratedI10O2Seed68.ttmodel;2;Load;Memory;144310272
NMF_MaxTypeChecks4;GeneratedI10O2Seed68.ttmodel;2;Initial;Time;5760725800
NMF_MaxTypeChecks4;GeneratedI10O2Seed68.ttmodel;2;Initial;Memory;308957184
NMF_MaxTypeChecks4;GeneratedI12O2Seed7634.ttmodel;2;Initialization;Time;444067700
NMF_MaxTypeChecks4;GeneratedI12O2Seed7634.ttmodel;2;Initialization;Memory;75497472
NMF_MaxTypeChecks4;GeneratedI12O2Seed7634.ttmodel;2;Load;Time;1880512100
NMF_MaxTypeChecks4;GeneratedI12O2Seed7634.ttmodel;2;Load;Memory;202301440
NMF_MaxTypeChecks4;GeneratedI12O2Seed7634.ttmodel;2;Initial;Time;39559434400
NMF_MaxTypeChecks4;GeneratedI12O2Seed7634.ttmodel;2;Initial;Memory;859697152
NMF_MaxTypeChecks4;GeneratedI14O4Seed7634.ttmodel;2;Initialization;Time;474404000
NMF_MaxTypeChecks4;GeneratedI14O4Seed7634.ttmodel;2;Initialization;Memory;75890688
NMF_MaxTypeChecks4;GeneratedI14O4Seed7634.ttmodel;2;Load;Time;7006668400
NMF_MaxTypeChecks4;GeneratedI14O4Seed7634.ttmodel;2;Load;Memory;383746048
NMF_MaxTypeChecks4;GeneratedI14O4Seed7634.ttmodel;2;Initial;Time;1605806981900
NMF_MaxTypeChecks4;GeneratedI14O4Seed7634.ttmodel;2;Initial;Memory;2033557504
NMF_MaxTypeChecks5;GeneratedI4O2Seed42.ttmodel;2;Initialization;Time;675407900
NMF_MaxTypeChecks5;GeneratedI4O2Seed42.ttmodel;2;Initialization;Memory;75759616
NMF_MaxTypeChecks5;GeneratedI4O2Seed42.ttmodel;2;Load;Time;30110100
NMF_MaxTypeChecks5;GeneratedI4O2Seed42.ttmodel;2;Load;Memory;77332480
NMF_MaxTypeChecks5;GeneratedI4O2Seed42.ttmodel;2;Initial;Time;219905300
NMF_MaxTypeChecks5;GeneratedI4O2Seed42.ttmodel;2;Initial;Memory;81395712
NMF_MaxTypeChecks5;GeneratedI8O2Seed68.ttmodel;2;Initialization;Time;466217700
NMF_MaxTypeChecks5;GeneratedI8O2Seed68.ttmodel;2;Initialization;Memory;75759616
NMF_MaxTypeChecks5;GeneratedI8O2Seed68.ttmodel;2;Load;Time;106351300
NMF_MaxTypeChecks5;GeneratedI8O2Seed68.ttmodel;2;Load;Memory;87293952
NMF_MaxTypeChecks5;GeneratedI8O2Seed68.ttmodel;2;Initial;Time;1451829300
NMF_MaxTypeChecks5;GeneratedI8O2Seed68.ttmodel;2;Initial;Memory;171048960
NMF_MaxTypeChecks5;GeneratedI8O4Seed68.ttmodel;2;Initialization;Time;447956800
NMF_MaxTypeChecks5;GeneratedI8O4Seed68.ttmodel;2;Initialization;Memory;75366400
NMF_MaxTypeChecks5;GeneratedI8O4Seed68.ttmodel;2;Load;Time;122069200
NMF_MaxTypeChecks5;GeneratedI8O4Seed68.ttmodel;2;Load;Memory;89391104
NMF_MaxTypeChecks5;GeneratedI8O4Seed68.ttmodel;2;Initial;Time;1411910700
NMF_MaxTypeChecks5;GeneratedI8O4Seed68.ttmodel;2;Initial;Memory;170524672
NMF_MaxTypeChecks5;GeneratedI10O2Seed68.ttmodel;2;Initialization;Time;439370300
NMF_MaxTypeChecks5;GeneratedI10O2Seed68.ttmodel;2;Initialization;Memory;75235328
NMF_MaxTypeChecks5;GeneratedI10O2Seed68.ttmodel;2;Load;Time;537577100
NMF_MaxTypeChecks5;GeneratedI10O2Seed68.ttmodel;2;Load;Memory;143917056
NMF_MaxTypeChecks5;GeneratedI10O2Seed68.ttmodel;2;Initial;Time;5595118200
NMF_MaxTypeChecks5;GeneratedI10O2Seed68.ttmodel;2;Initial;Memory;310030336
NMF_MaxTypeChecks5;GeneratedI12O2Seed7634.ttmodel;2;Initialization;Time;432416400
NMF_MaxTypeChecks5;GeneratedI12O2Seed7634.ttmodel;2;Initialization;Memory;75628544
NMF_MaxTypeChecks5;GeneratedI12O2Seed7634.ttmodel;2;Load;Time;1856278300
NMF_MaxTypeChecks5;GeneratedI12O2Seed7634.ttmodel;2;Load;Memory;197672960
NMF_MaxTypeChecks5;GeneratedI12O2Seed7634.ttmodel;2;Initial;Time;39070307800
NMF_MaxTypeChecks5;GeneratedI12O2Seed7634.ttmodel;2;Initial;Memory;859553792
NMF_MaxTypeChecks5;GeneratedI14O4Seed7634.ttmodel;2;Initialization;Time;409941200
NMF_MaxTypeChecks5;GeneratedI14O4Seed7634.ttmodel;2;Initialization;Memory;75628544
NMF_MaxTypeChecks5;GeneratedI14O4Seed7634.ttmodel;2;Load;Time;6982460500
NMF_MaxTypeChecks5;GeneratedI14O4Seed7634.ttmodel;2;Load;Memory;380129280
NMF_MaxTypeChecks5;GeneratedI14O4Seed7634.ttmodel;2;Initial;Time;1557906229100
NMF_MaxTypeChecks5;GeneratedI14O4Seed7634.ttmodel;2;Initial;Memory;1950646272
NMF;GeneratedI4O2Seed42.ttmodel;3;Initialization;Time;749763800
NMF;GeneratedI4O2Seed42.ttmodel;3;Initialization;Memory;75235328
NMF;GeneratedI4O2Seed42.ttmodel;3;Load;Time;32745000
NMF;GeneratedI4O2Seed42.ttmodel;3;Load;Memory;76939264
NMF;GeneratedI4O2Seed42.ttmodel;3;Initial;Time;237242900
NMF;GeneratedI4O2Seed42.ttmodel;3;Initial;Memory;80871424
NMF;GeneratedI8O2Seed68.ttmodel;3;Initialization;Time;430069000
NMF;GeneratedI8O2Seed68.ttmodel;3;Initialization;Memory;75628544
NMF;GeneratedI8O2Seed68.ttmodel;3;Load;Time;110511200
NMF;GeneratedI8O2Seed68.ttmodel;3;Load;Memory;87031808
NMF;GeneratedI8O2Seed68.ttmodel;3;Initial;Time;1453499300
NMF;GeneratedI8O2Seed68.ttmodel;3;Initial;Memory;171048960
NMF;GeneratedI8O4Seed68.ttmodel;3;Initialization;Time;448601500
NMF;GeneratedI8O4Seed68.ttmodel;3;Initialization;Memory;75366400
